Latitude,Longitude,Month,Day,Year,Pieces/km^2,micro,macro,Weight,micro,macro,source,Note,,#/m^3,mg/m^3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.6600000000,-123.0700000000,7,NA,2006,774838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1201,0.1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.3300000000,-123.7400000000,7,NA,2006,547741.94,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0849,0.0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4800000000,-117.7700000000,7,NA,2006,242580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0376,0.0113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4200000000,-117.9100000000,7,NA,2006,767096.77,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1189,0.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.2500000000,-118.2500000000,7,NA,2006,919354.84,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1425,0.0311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1900000000,-118.3900000000,7,NA,2006,241935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0375,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9200000000,-118.9400000000,7,NA,2006,659354.84,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1022,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6500000000,-119.4800000000,7,NA,2006,384516.13,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0596,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.4200000000,-119.9600000000,7,NA,2006,568387.1,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0881,0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0800000000,-120.6400000000,7,NA,2006,816774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1266,0.0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.7500000000,-121.3200000000,7,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.4200000000,-121.9900000000,7,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0800000000,-122.6600000000,7,NA,2006,254838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0395,0.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.7500000000,-123.3300000000,7,NA,2006,209677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0325,0.1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.4200000000,-124.0000000000,7,NA,2006,761290.32,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.118,2.0708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9600000000,-117.3000000000,7,NA,2006,249032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0386,0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9100000000,-117.3900000000,7,NA,2006,430322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0667,0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.8500000000,-117.5300000000,7,NA,2006,230322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0357,0.4321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6800000000,-117.8700000000,7,NA,2006,969677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1503,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5100000000,-118.2100000000,7,NA,2006,781290.32,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1211,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3500000000,-118.5500000000,7,NA,2006,220000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0341,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.1800000000,-118.8800000000,7,NA,2006,72258.06,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0112,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0100000000,-119.2400000000,7,NA,2006,1029677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1596,0.0053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.8500000000,-119.5700000000,7,NA,2006,543225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0842,0.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.5100000000,-120.2500000000,7,NA,2006,189032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0293,0.0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.1800000000,-120.9200000000,7,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.8500000000,-121.5900000000,7,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5100000000,-122.2600000000,7,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.1800000000,-122.9200000000,7,NA,2006,94838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0147,0.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.8500000000,-123.5900000000,7,NA,2006,556774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0863,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0900000000,-120.7800000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0200000000,-120.9200000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.8900000000,-121.2000000000,10,NA,2006,105161.29,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0163,0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.7200000000,-121.5400000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.3900000000,-122.2500000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0500000000,-122.9400000000,10,NA,2006,221935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0344,0.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.7200000000,-123.6400000000,10,NA,2006,158064.52,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0245,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.3900000000,-124.3200000000,10,NA,2006,570967.74,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0885,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.4500000000,-120.5200000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.3200000000,-120.8000000000,10,NA,2006,262580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0407,0.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.1500000000,-121.1500000000,10,NA,2006,604516.13,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0937,0.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.8300000000,-121.8200000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4900000000,-122.5300000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1500000000,-123.2200000000,10,NA,2006,316129.03,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.049,0.1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.8200000000,-123.9000000000,10,NA,2006,76774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0119,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.2800000000,-120.0200000000,10,NA,2006,80000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0124,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.2300000000,-119.4100000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.1800000000,-119.5100000000,10,NA,2006,381935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0592,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.8800000000,-120.1300000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.7400000000,-120.4200000000,10,NA,2006,85161.29,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0132,0.1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.5800000000,-120.7600000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.2500000000,-121.4500000000,10,NA,2006,72258.06,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0112,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9100000000,-122.1300000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5800000000,-122.8200000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.2500000000,-123.4900000000,10,NA,2006,150322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0233,0.0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.9100000000,-124.1700000000,10,NA,2006,77419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.012,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.8900000000,-118.4900000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.8200000000,-118.6300000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.6600000000,-118.9700000000,10,NA,2006,149032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0231,0.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4900000000,-119.3200000000,10,NA,2006,67096.77,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0104,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.3300000000,-119.6700000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1600000000,-120.0100000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9900000000,-120.3500000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6600000000,-121.0300000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3300000000,-121.7100000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.9900000000,-122.3900000000,10,NA,2006,503225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.078,0.0223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.6600000000,-123.0700000000,10,NA,2006,163870.97,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0254,0.0611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.3200000000,-123.7400000000,10,NA,2006,356129.03,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0552,0.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4900000000,-117.7700000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4200000000,-117.9100000000,10,NA,2006,266451.61,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0413,0.0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.2500000000,-118.2500000000,10,NA,2006,481290.32,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0746,0.0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1900000000,-118.3900000000,10,NA,2006,419354.84,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.065,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9200000000,-118.9400000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6500000000,-119.4800000000,10,NA,2006,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.4200000000,-119.9600000000,10,NA,2006,680000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1054,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0900000000,-120.6400000000,10,NA,2006,400000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.062,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.7500000000,-121.3100000000,10,NA,2006,534838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0829,0.0308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.4200000000,-121.9900000000,10,NA,2006,298064.52,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0462,0.7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0900000000,-122.6600000000,10,NA,2006,681935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1057,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.7500000000,-123.3300000000,10,NA,2006,1590967.74,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.2466,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.4200000000,-124.0000000000,10,NA,2006,160645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0249,0.0547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9600000000,-117.3100000000,10,NA,2006,174838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0271,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9100000000,-117.4000000000,10,NA,2006,67741.94,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0105,0.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.8600000000,-117.5300000000,10,NA,2006,374193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.058,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6800000000,-117.8700000000,10,NA,2006,765161.29,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1186,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5200000000,-118.2100000000,10,NA,2006,740645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1148,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3500000000,-118.5600000000,10,NA,2006,62580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0097,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.1800000000,-118.8900000000,10,NA,2006,163870.97,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0254,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0100000000,-119.2300000000,10,NA,2006,899354.84,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1394,0.1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.8500000000,-119.5700000000,10,NA,2006,341290.32,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0529,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.5100000000,-120.2400000000,10,NA,2006,910322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1411,0.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.1900000000,-120.9000000000,10,NA,2006,755483.87,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1171,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.8500000000,-121.5900000000,10,NA,2006,236774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0367,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5100000000,-122.2600000000,10,NA,2006,672903.23,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1043,0.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.1800000000,-122.9200000000,10,NA,2006,574193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.089,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.8500000000,-123.5900000000,10,NA,2006,237419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0368,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.7700000000,-122.0900000000,1,NA,2007,454838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0705,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.4600000000,-122.7700000000,1,NA,2007,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.7900000000,-124.2000000000,1,NA,2007,93548.39,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0145,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0200000000,-120.9200000000,1,NA,2007,354838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.055,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.7200000000,-121.5500000000,1,NA,2007,1027096.77,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.1592,0.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0600000000,-122.9300000000,1,NA,2007,330967.74,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0513,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.3900000000,-124.3200000000,1,NA,2007,4398709.68,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.6818,0.2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.3200000000,-120.8100000000,1,NA,2007,183225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0284,0.0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.8200000000,-121.8400000000,1,NA,2007,466451.61,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0723,0.0491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1500000000,-123.2200000000,1,NA,2007,192903.23,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0299,0.0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.2800000000,-120.0300000000,1,NA,2007,214193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0332,0.1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.1800000000,-119.5100000000,1,NA,2007,80645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0125,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.7500000000,-120.4100000000,1,NA,2007,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.2600000000,-121.4300000000,1,NA,2007,383225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0594,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5800000000,-122.8100000000,1,NA,2007,462580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0717,0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.9200000000,-124.1500000000,1,NA,2007,3956774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.6133,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.8300000000,-118.6400000000,1,NA,2007,4124516.13,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.6393,1.5129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4900000000,-119.3300000000,1,NA,2007,382580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0593,0.1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1600000000,-120.0100000000,1,NA,2007,98064.52,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0152,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6600000000,-121.0300000000,1,NA,2007,425161.29,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0659,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.9900000000,-122.3900000000,1,NA,2007,103225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.016,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.3100000000,-123.7300000000,1,NA,2007,1472258.06,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.2282,0.0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4200000000,-117.9000000000,1,NA,2007,806451.61,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.125,0.0406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.1900000000,-118.3900000000,1,NA,2007,98064.52,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0152,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.6500000000,-119.4800000000,1,NA,2007,112258.06,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0174,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0900000000,-120.6400000000,1,NA,2007,327741.94,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0508,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.4200000000,-121.9900000000,1,NA,2007,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.7500000000,-123.3300000000,1,NA,2007,92258.06,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0143,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9600000000,-117.3100000000,1,NA,2007,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.9100000000,-117.4000000000,1,NA,2007,20263870.97,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,3.1409,1.6112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.8500000000,-117.5400000000,1,NA,2007,3477419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.539,2.5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5100000000,-118.2200000000,1,NA,2007,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.1800000000,-118.8900000000,1,NA,2007,220645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0342,0.2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.8700000000,-119.5700000000,1,NA,2007,209032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0324,0.0421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.1800000000,-120.9200000000,1,NA,2007,348387.1,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.054,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5100000000,-122.2600000000,1,NA,2007,0,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.8500000000,-123.5900000000,1,NA,2007,115483.87,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year,,0.0179,0.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
